,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,CFID,CFPARAMS
64,1628449,Chris Boucher,Chris,1610612761,TOR,31.0,3,1,2,0.333,18.4,2.3,7.3,0.318,1.3,4.3,0.308,2.7,4.0,0.667,0.7,4.0,4.7,0.7,0.7,1.0,1.7,0.7,1.0,2.0,8.7,-2.0,22.6,0,0,20.7,1,126,10,212,212,202,151,287,118,107,174,85,65,179,175,86,116,273,210,80,21,89,248,116,165,234,134,48,4,145
65,1630537,Chris Duarte,Chris,1610612741,CHI,27.0,2,0,2,0.0,3.1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,3.0,2.0,3.8,0,0,4.5,220,302,10,302,355,277,325,1,136,253,1,268,276,268,266,344,360,290,301,266,214,210,333,272,276,124,328,48,4,315
66,101108,Chris Paul,Chris,1610612759,SAS,39.0,2,1,1,0.5,27.7,1.0,4.5,0.222,1.0,3.0,0.333,0.0,0.0,0.0,0.0,3.5,3.5,8.5,3.0,1.0,0.0,0.0,2.5,2.0,3.0,-13.0,20.0,0,0,18.0,220,126,145,151,113,277,239,324,136,155,145,268,276,268,266,108,163,5,28,80,214,210,110,116,276,374,161,48,4,171
67,1631128,Christian Braun,Christian,1610612743,DEN,23.0,2,0,2,0.0,31.7,6.0,10.5,0.571,0.5,2.0,0.25,1.0,1.0,1.0,1.5,5.5,7.0,1.0,2.0,1.5,2.0,0.0,2.0,0.5,13.5,4.5,31.9,0,0,29.0,220,302,10,302,70,63,98,68,205,201,197,178,214,1,86,49,44,224,72,44,11,210,143,272,98,89,71,48,4,82
68,203991,Clint Capela,Clint,1610612737,ATL,30.0,3,2,1,0.667,20.9,2.7,5.0,0.533,0.0,0.0,0.0,0.7,1.0,0.667,2.3,5.7,8.0,1.3,1.0,1.0,1.3,0.0,1.3,2.0,6.0,0.0,23.6,0,0,20.0,1,43,145,73,187,188,216,96,261,324,261,220,214,179,34,43,33,198,147,80,30,210,224,116,219,182,127,48,4,149
69,1629632,Coby White,Coby,1610612741,CHI,24.0,3,1,2,0.333,33.0,6.3,15.0,0.422,2.3,9.0,0.259,3.0,4.0,0.75,0.0,6.0,6.0,4.7,3.3,2.0,0.3,0.3,1.7,3.0,18.0,-3.3,35.9,0,0,35.7,1,126,10,212,48,56,39,204,53,12,196,72,65,151,266,39,71,40,23,10,148,146,192,66,57,265,45,48,4,41
70,1628998,Cody Martin,Cody,1610612766,CHA,29.0,3,1,2,0.333,24.7,2.3,6.7,0.35,1.3,4.3,0.308,1.0,1.3,0.75,2.0,3.3,5.3,1.3,0.7,0.3,0.7,0.0,3.0,1.0,7.0,-0.3,17.7,0,0,17.0,1,126,10,212,149,202,170,260,118,107,174,178,192,151,42,120,96,198,210,225,84,210,54,199,193,197,186,48,4,185
71,1642262,Cody Williams,Cody,1610612762,UTA,19.0,2,0,2,0.0,22.3,0.5,3.0,0.167,0.0,1.5,0.0,1.0,1.0,1.0,0.0,3.5,3.5,1.0,1.0,0.5,0.0,0.0,2.5,0.5,2.0,-17.5,8.2,0,0,7.5,220,302,10,302,174,316,269,336,261,233,261,178,214,1,266,108,163,224,147,194,214,210,110,272,302,385,286,48,4,287
72,1630175,Cole Anthony,Cole,1610612753,ORL,24.0,3,2,1,0.667,14.9,1.0,4.3,0.231,0.3,2.7,0.125,0.3,0.7,0.5,0.0,1.3,1.3,3.3,1.7,1.3,0.0,0.0,1.7,1.7,2.7,0.7,11.6,0,0,10.3,1,43,145,73,249,277,240,323,226,171,244,253,245,231,266,243,278,78,96,54,214,210,192,151,291,171,254,48,4,261
73,1631221,Collin Gillespie,Collin,1610612756,PHX,25.0,1,1,0,1.0,3.4,1.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0,0,4.0,331,126,322,1,351,277,298,113,136,253,1,268,276,268,266,344,360,323,301,266,214,210,333,316,276,182,343,48,4,321
74,1629012,Collin Sexton,Collin,1610612762,UTA,25.0,2,0,2,0.0,22.8,4.5,10.5,0.429,0.0,1.0,0.0,5.0,6.5,0.769,0.5,1.5,2.0,2.0,4.0,0.5,0.5,2.0,1.5,4.5,14.0,-10.0,18.4,0,0,20.0,220,302,10,302,168,103,98,195,261,253,261,24,24,145,213,236,231,138,7,194,122,9,209,36,89,356,181,48,4,149
75,1630557,Corey Kispert,Corey,1610612764,WAS,25.0,2,0,2,0.0,25.2,3.5,7.5,0.467,1.0,4.5,0.222,0.0,0.0,0.0,0.0,3.0,3.0,2.5,1.0,0.0,0.0,0.0,2.0,0.5,8.0,-16.0,14.4,0,0,14.5,220,302,10,302,141,144,148,163,136,98,212,268,276,268,266,132,183,118,147,266,214,210,143,272,176,382,226,48,4,216
76,202709,Cory Joseph,Cory,1610612753,ORL,33.0,2,1,1,0.5,5.1,0.5,1.5,0.333,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1.5,-1.0,2.3,0,0,2.5,220,126,145,151,331,316,318,268,205,253,49,268,276,268,266,344,360,290,301,266,214,117,333,316,323,211,350,48,4,347
77,1641854,Craig Porter Jr.,Craig,1610612739,CLE,24.0,3,3,0,1.0,4.4,0.7,1.7,0.4,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,0.0,0.0,0.7,0.3,0.0,0.0,1.3,-0.7,5.1,0,0,4.0,1,1,322,1,342,305,316,224,261,293,261,268,276,268,266,316,335,273,301,266,84,146,333,316,331,205,314,48,4,321
78,1642385,Cui Yongxi,Cui,1610612751,BKN,21.0,1,1,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-4.0,1.0,0,0,1.0,331,126,322,1,377,343,372,343,261,324,261,178,135,231,266,344,360,323,301,266,214,210,333,199,334,275,370,48,4,364
79,1626156,D'Angelo Russell,D'Angelo,1610612747,LAL,28.0,3,3,0,1.0,32.0,3.7,9.7,0.379,1.7,5.3,0.313,1.0,1.0,1.0,0.7,1.7,2.3,5.0,1.7,1.7,0.3,0.0,2.7,1.0,10.0,8.7,24.6,0,0,23.0,1,1,322,1,63,133,113,242,92,70,172,178,214,1,175,223,223,33,96,26,148,210,82,199,137,38,119,48,4,118
80,1630618,D.J. Carton,D.J.,1610612761,TOR,24.0,2,1,1,0.5,12.6,0.5,2.5,0.2,0.0,1.0,0.0,0.5,0.5,1.0,0.0,2.0,2.0,1.5,2.0,1.0,0.0,1.0,0.5,0.5,1.5,8.0,7.2,0,0,7.0,220,126,145,151,275,316,292,330,261,253,261,246,267,1,266,188,231,189,72,80,214,44,304,272,323,42,298,48,4,291
81,1630625,Dalano Banton,Dalano,1610612757,POR,24.0,2,1,1,0.5,5.7,0.5,2.0,0.25,0.5,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,-5.5,4.2,0,0,4.0,220,126,145,151,322,316,298,312,205,253,49,268,276,268,266,260,288,224,301,266,214,210,333,272,323,308,320,48,4,321
82,1631207,Dalen Terry,Dalen,1610612741,CHI,22.0,3,1,2,0.333,6.2,0.3,0.7,0.5,0.0,0.0,0.0,1.0,1.3,0.75,0.3,0.3,0.7,0.3,0.3,0.7,0.3,0.0,0.7,0.7,1.7,2.7,5.6,0,0,4.7,1,126,10,212,315,338,358,113,261,324,261,178,192,151,237,336,335,306,276,145,148,210,291,247,319,119,307,48,4,313
83,1642261,Dalton Knecht,Dalton,1610612747,LAL,23.0,3,3,0,1.0,16.4,2.7,5.3,0.5,1.7,4.0,0.417,0.7,0.7,1.0,0.0,0.7,0.7,1.7,0.7,0.7,0.0,0.3,1.3,0.3,7.7,12.0,12.3,0,0,13.0,1,1,322,1,236,188,209,113,92,116,106,220,245,1,266,316,335,175,210,145,214,146,224,294,187,19,246,48,4,230
84,203081,Damian Lillard,Damian,1610612749,MIL,34.0,3,1,2,0.333,35.4,8.3,17.7,0.472,3.3,10.3,0.323,6.3,7.0,0.905,1.3,4.3,5.7,6.0,4.0,0.0,0.0,0.7,1.3,5.0,26.3,1.0,38.1,0,0,41.3,1,126,10,212,24,26,21,159,21,9,171,15,17,85,99,76,83,18,7,266,214,89,224,26,15,154,32,48,4,22
85,1627814,Damion Lee,Damion,1610612756,PHX,32.0,1,1,0,1.0,17.7,1.0,3.0,0.333,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,-2.0,7.6,0,0,7.0,331,126,322,1,220,277,269,268,261,201,261,268,276,268,266,132,183,138,147,266,214,210,248,316,302,234,291,48,4,291
86,1629655,Daniel Gafford,Daniel,1610612742,DAL,26.0,2,1,1,0.5,18.3,3.0,6.5,0.462,0.0,0.0,0.0,2.0,3.0,0.667,4.0,3.0,7.0,3.0,1.0,0.5,0.5,0.5,3.5,3.0,8.0,3.5,22.9,0,0,20.0,220,126,145,151,214,159,178,169,261,324,261,108,95,179,4,132,44,86,147,194,122,117,32,66,176,104,132,48,4,149
87,1628464,Daniel Theis,Daniel,1610612740,NOP,32.0,3,2,1,0.667,17.8,1.7,3.7,0.455,0.0,1.3,0.0,1.7,2.0,0.833,0.7,3.3,4.0,2.7,1.0,0.7,1.7,0.0,2.3,3.3,5.0,5.0,19.8,0,0,16.3,1,43,145,73,217,240,254,175,261,240,261,138,135,110,175,120,137,105,147,145,21,210,121,56,240,80,164,48,4,192
88,1642450,Daniss Jenkins,Daniss,1610612765,DET,23.0,1,0,1,0.0,1.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,331,302,145,302,389,343,325,343,261,253,261,268,276,268,266,344,360,323,301,266,214,210,333,316,351,182,376,48,4,378
89,203967,Dario Šarić,Dario,1610612743,DEN,30.0,2,0,2,0.0,11.1,0.5,2.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,1.5,0.0,0.0,0.5,0.0,0.0,1.5,0.5,1.0,-9.0,4.3,0,0,3.5,220,302,10,302,282,316,298,312,261,301,261,268,276,268,213,260,275,323,301,194,214,210,209,272,334,347,319,48,4,331
90,1641727,Dariq Whitehead,Dariq,1610612751,BKN,20.0,1,1,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-0.8,0,0,1.0,331,126,322,1,377,343,372,343,261,324,261,268,276,268,266,260,288,323,72,266,214,210,333,316,351,275,389,48,4,364
91,1629636,Darius Garland,Darius,1610612739,CLE,24.0,3,3,0,1.0,26.6,5.7,11.3,0.5,2.7,6.0,0.444,0.3,0.3,1.0,0.0,1.7,1.7,5.7,3.0,1.0,0.0,0.3,3.3,0.7,14.3,6.0,24.8,0,0,26.3,1,1,322,1,128,72,85,113,38,47,93,253,270,1,266,223,263,22,28,80,214,146,41,247,88,71,118,48,4,100
92,1631223,David Roddy,David,1610612737,ATL,23.0,1,0,1,0.0,19.6,4.0,5.0,0.8,1.0,1.0,1.0,1.0,3.0,0.333,2.0,3.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,10.0,-4.0,20.5,0,0,19.0,331,302,145,302,204,113,216,24,136,253,1,178,95,262,42,132,105,86,301,266,214,44,333,116,137,275,155,48,4,160
93,1630558,Davion Mitchell,Davion,1610612761,TOR,26.0,3,1,2,0.333,24.2,2.3,6.7,0.35,0.7,2.7,0.25,0.0,0.0,0.0,0.0,1.7,1.7,4.7,2.7,1.0,0.3,1.0,2.7,1.7,5.3,-9.0,15.7,0,0,15.0,1,126,10,212,155,202,170,260,183,171,197,268,276,268,266,223,263,40,44,80,148,44,82,151,237,347,212,48,4,208
94,1628368,De'Aaron Fox,De'Aaron,1610612758,SAC,26.0,2,0,2,0.0,39.1,7.5,17.0,0.441,2.0,7.0,0.286,4.5,5.0,0.9,0.0,3.5,3.5,10.5,4.0,1.5,0.0,0.0,3.0,4.5,21.5,-1.5,42.0,2,0,40.5,220,302,10,302,6,34,26,191,63,35,184,32,44,87,266,108,163,2,7,44,214,210,54,36,36,226,21,5,4,26
95,1629631,De'Andre Hunter,De'Andre,1610612737,ATL,26.0,2,2,0,1.0,29.5,5.0,12.0,0.417,2.0,5.0,0.4,6.0,6.5,0.923,1.0,5.5,6.5,2.0,0.0,1.0,0.5,1.5,4.5,5.0,18.0,7.0,33.3,0,0,31.5,220,43,322,1,93,89,79,208,63,79,116,17,24,79,124,49,59,138,301,80,122,27,5,26,57,53,62,48,4,67
96,1629001,De'Anthony Melton,De'Anthony,1610612744,GSW,26.0,3,2,1,0.667,16.7,2.3,6.7,0.35,1.3,5.0,0.267,0.3,0.7,0.5,0.3,1.0,1.3,2.7,1.0,1.0,0.7,0.0,3.3,1.0,6.3,0.3,15.9,0,0,15.0,1,43,145,73,232,202,170,260,118,79,195,253,245,231,237,260,278,105,147,80,84,210,41,199,211,179,207,48,4,208
97,201942,DeMar DeRozan,DeMar,1610612758,SAC,35.0,2,0,2,0.0,39.9,8.0,15.0,0.533,1.0,2.5,0.4,7.5,9.0,0.833,0.5,3.5,4.0,2.5,2.0,2.0,0.0,1.0,1.0,5.5,24.5,-0.5,37.1,0,0,36.0,220,302,10,302,4,29,39,96,136,187,116,9,11,110,213,108,137,118,72,10,214,44,248,18,23,202,38,48,4,39
98,1629731,Dean Wade,Dean,1610612739,CLE,27.0,3,3,0,1.0,21.7,3.3,6.0,0.556,2.0,4.3,0.462,0.0,0.3,0.0,0.3,5.7,6.0,1.0,0.0,1.7,0.0,0.0,2.7,0.3,8.7,12.3,22.4,0,0,21.0,1,1,322,1,178,150,187,79,63,107,84,268,270,268,237,43,71,224,301,26,214,210,82,294,165,18,138,48,4,141
99,1629028,Deandre Ayton,Deandre,1610612757,POR,26.0,3,1,2,0.333,31.6,5.7,11.7,0.486,0.3,1.0,0.333,0.7,1.0,0.667,3.3,9.3,12.7,1.3,1.3,0.7,1.0,0.3,2.7,1.7,12.3,-2.0,33.2,3,0,30.0,1,126,10,212,71,72,81,147,226,253,145,220,214,179,14,5,4,198,124,145,37,146,82,151,110,234,63,1,4,74
100,1627749,Dejounte Murray,Dejounte,1610612740,NOP,28.0,1,1,0,1.0,30.0,4.0,15.0,0.267,0.0,3.0,0.0,6.0,7.0,0.857,0.0,8.0,8.0,10.0,1.0,1.0,0.0,0.0,0.0,3.0,14.0,5.0,40.6,1,0,34.0,331,126,322,1,86,113,39,308,261,155,261,17,17,99,266,13,33,3,147,80,214,210,333,66,89,80,27,15,4,50
101,1626153,Delon Wright,Delon,1610612749,MIL,32.0,3,1,2,0.333,13.2,1.0,2.7,0.375,0.3,1.3,0.25,0.0,0.0,0.0,0.0,0.7,0.7,1.0,0.3,0.7,0.3,0.3,0.7,0.7,2.3,-5.7,7.3,0,0,6.3,1,126,10,212,272,277,286,244,226,240,197,268,276,268,266,316,335,224,276,145,148,146,291,247,297,313,295,48,4,301
102,1630166,Deni Avdija,Deni,1610612757,POR,23.0,3,1,2,0.333,29.4,3.0,10.3,0.29,0.3,3.7,0.091,3.0,3.3,0.9,2.0,4.3,6.3,3.7,2.3,1.3,1.3,1.0,2.0,2.0,9.3,3.3,28.1,0,0,25.0,1,126,10,212,94,159,102,302,226,134,258,72,91,87,42,76,63,62,55,54,30,44,143,116,152,107,97,48,4,106
103,203471,Dennis Schröder,Dennis,1610612751,BKN,31.0,3,1,2,0.333,33.8,6.7,14.3,0.465,3.3,6.0,0.556,4.0,4.7,0.857,0.0,2.7,2.7,6.3,3.0,1.0,0.0,1.0,3.3,2.7,20.7,9.7,33.4,0,0,35.0,1,126,10,212,41,47,49,165,21,47,39,42,53,99,266,150,205,14,28,80,214,44,41,90,39,34,61,48,4,42
104,1641726,Dereck Lively II,Dereck,1610612742,DAL,20.0,2,1,1,0.5,24.5,4.0,5.0,0.8,0.0,0.0,0.0,2.0,3.5,0.571,4.0,7.0,11.0,4.5,1.5,0.5,0.0,0.5,3.5,2.0,10.0,-5.5,30.0,1,0,26.5,220,126,145,151,151,113,216,24,261,324,261,108,86,224,4,19,11,45,116,194,214,117,32,116,137,308,85,15,4,99
105,1627884,Derrick Jones Jr.,Derrick,1610612746,LAC,27.0,3,2,1,0.667,30.4,5.3,8.0,0.667,2.0,3.3,0.6,0.3,0.7,0.5,2.0,1.0,3.0,0.7,2.3,1.7,0.3,0.0,2.7,1.0,13.0,-2.3,21.3,0,0,22.7,1,43,145,73,82,86,138,41,63,146,29,253,245,231,42,260,183,273,55,26,148,210,82,199,101,245,148,48,4,125
106,1628401,Derrick White,Derrick,1610612738,BOS,30.0,3,3,0,1.0,31.8,6.7,12.7,0.526,3.3,7.7,0.435,3.3,3.7,0.909,1.0,3.3,4.3,3.7,0.7,0.7,1.0,0.7,1.3,3.7,20.0,20.3,35.0,0,0,34.7,1,1,322,1,68,47,71,103,21,29,99,57,79,82,124,120,133,62,210,145,37,89,224,49,43,2,51,48,4,46
107,1630217,Desmond Bane,Desmond,1610612763,MEM,26.0,3,2,1,0.667,28.1,7.0,15.3,0.457,2.0,6.7,0.3,2.0,2.3,0.857,0.7,4.0,4.7,3.3,2.0,1.7,1.0,1.0,3.7,1.3,18.0,-4.3,34.6,0,0,33.3,1,43,145,73,108,40,37,174,63,38,177,108,122,99,175,86,116,78,72,26,37,44,20,181,57,288,53,48,4,56
108,1626164,Devin Booker,Devin,1610612756,PHX,27.0,3,2,1,0.667,34.9,6.0,14.0,0.429,3.3,7.7,0.435,4.3,5.3,0.813,0.7,2.0,2.7,5.0,2.3,1.0,0.7,1.0,4.0,4.7,19.7,-2.3,33.0,0,0,34.0,1,43,145,73,29,63,52,195,21,29,99,35,41,125,175,188,205,33,55,80,84,44,8,33,45,245,64,48,4,50
109,1628415,Dillon Brooks,Dillon,1610612745,HOU,28.0,3,1,2,0.333,32.7,4.0,10.0,0.4,2.0,5.3,0.375,2.0,2.0,1.0,1.7,1.3,3.0,0.3,0.3,1.0,0.3,1.3,4.0,1.7,12.0,12.0,19.8,0,0,20.0,1,126,10,212,55,113,103,224,63,70,128,108,135,1,72,243,183,306,276,80,148,32,8,151,113,19,165,48,4,149
110,1641794,Dillon Jones,Dillon,1610612760,OKC,22.0,3,3,0,1.0,2.3,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.3,0.0,0.0,0.3,0.0,0.0,0.7,1.1,0,0,1.0,1,1,322,1,368,343,369,343,261,313,261,268,276,268,266,336,354,323,276,225,214,210,320,316,351,171,368,48,4,364
111,1627734,Domantas Sabonis,Domantas,1610612758,SAC,28.0,2,0,2,0.0,37.5,9.0,13.5,0.667,2.0,3.5,0.571,6.5,8.5,0.765,2.0,8.0,10.0,5.5,3.0,1.5,1.0,0.0,3.5,5.5,26.5,4.5,51.3,1,1,49.0,220,302,10,302,12,16,58,41,63,142,33,13,14,148,42,13,16,27,28,44,37,210,32,18,14,89,8,15,1,9
112,1642270,Donovan Clingan,Donovan,1610612757,POR,20.0,3,1,2,0.333,13.4,2.0,3.0,0.667,0.0,0.0,0.0,1.0,1.3,0.75,2.7,3.0,5.7,0.0,1.0,0.3,2.3,0.3,2.3,1.7,5.0,-1.0,18.8,0,0,16.0,1,126,10,212,269,217,269,41,261,324,261,178,192,151,22,132,83,323,147,225,6,146,121,151,240,211,174,48,4,196
113,1628378,Donovan Mitchell,Donovan,1610612739,CLE,28.0,3,3,0,1.0,29.0,8.7,17.7,0.491,3.0,8.0,0.375,3.0,4.7,0.643,0.7,2.0,2.7,4.3,3.0,2.3,0.3,0.7,2.0,5.7,23.3,20.0,38.0,0,0,38.7,1,1,322,1,100,23,21,144,28,26,128,72,53,204,175,188,205,49,28,7,148,89,143,15,28,3,34,48,4,31
114,1628978,Donte DiVincenzo,Donte,1610612750,MIN,27.0,3,2,1,0.667,27.2,4.0,12.0,0.333,2.3,8.3,0.28,1.3,2.0,0.667,0.7,1.3,2.0,2.3,1.7,1.0,0.0,1.0,2.0,2.0,11.7,-1.3,18.9,0,0,20.3,1,43,145,73,119,113,79,268,53,21,191,158,135,179,175,243,231,124,96,80,214,44,143,116,116,222,171,48,4,148
115,1627827,Dorian Finney-Smith,Dorian,1610612751,BKN,31.0,3,1,2,0.333,26.9,3.3,9.3,0.357,2.0,6.7,0.3,0.0,0.0,0.0,2.3,3.3,5.7,1.0,0.7,1.3,0.7,0.3,3.0,0.7,8.7,-0.3,22.3,0,0,21.3,1,126,10,212,124,150,117,259,63,38,177,268,276,268,34,120,83,224,210,54,84,146,54,247,165,197,141,48,4,138
116,203926,Doug McDermott,Doug,1610612758,SAC,32.0,1,0,1,0.0,5.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-3.0,0.0,0,0,0.0,331,302,145,302,325,343,325,343,261,253,261,268,276,268,266,344,360,323,301,266,214,210,143,316,351,257,376,48,4,378
117,203110,Draymond Green,Draymond,1610612744,GSW,34.0,3,2,1,0.667,22.4,1.3,3.0,0.444,0.7,1.3,0.5,1.0,1.3,0.75,0.0,4.3,4.3,3.0,2.3,1.3,0.7,0.0,3.3,2.0,4.3,8.7,17.7,0,0,16.3,1,43,145,73,173,262,269,186,183,240,49,178,192,151,266,76,133,86,55,54,84,210,41,116,255,38,187,48,4,192
118,1629234,Drew Eubanks,Drew,1610612762,UTA,27.0,1,0,1,0.0,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,9.4,0,0,9.0,331,302,145,302,327,277,325,1,136,253,1,178,135,231,42,344,231,138,301,266,214,210,333,199,261,111,274,48,4,269
119,1641809,Drew Peterson,Drew,1610612738,BOS,24.0,1,1,0,1.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,-7.0,9.2,0,0,7.0,331,126,322,1,346,343,372,343,261,324,261,268,276,268,266,260,288,323,147,80,11,210,333,316,351,332,277,48,4,291
120,1630696,Dru Smith,Dru,1610612748,MIA,26.0,2,1,1,0.5,4.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.0,1.5,0.0,0.0,5.5,3.7,0,0,3.0,220,126,145,151,338,343,361,343,261,324,261,268,276,268,124,344,288,224,247,266,122,210,209,316,351,78,330,48,4,334
121,1629130,Duncan Robinson,Duncan,1610612748,MIA,30.0,2,1,1,0.5,17.5,2.0,7.5,0.267,1.0,5.0,0.2,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,1.0,2.0,1.0,5.0,3.0,10.1,0,0,9.5,220,126,145,151,224,217,148,308,136,79,218,268,276,268,266,325,342,224,301,266,37,44,143,199,240,111,268,48,4,266
122,1641871,Duop Reath,Duop,1610612757,POR,28.0,2,1,1,0.5,3.5,0.5,2.0,0.25,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.5,-2.0,2.4,0,0,3.0,220,126,145,151,350,316,298,312,205,253,49,268,276,268,213,344,342,290,247,266,214,210,333,316,323,234,348,48,4,334
123,203939,Dwight Powell,Dwight,1610612742,DAL,33.0,2,1,1,0.5,1.4,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.6,0,0,1.5,220,126,145,151,391,316,361,1,261,324,261,268,276,268,213,344,342,323,301,266,214,210,333,316,334,211,359,48,4,361
124,1630700,Dyson Daniels,Dyson,1610612737,ATL,21.0,3,2,1,0.667,31.1,5.7,11.0,0.515,1.3,4.0,0.333,0.7,2.0,0.333,1.7,3.0,4.7,2.7,1.0,2.7,1.3,1.0,4.0,1.7,13.3,-3.0,33.9,0,0,30.0,1,43,145,73,75,72,90,110,118,116,145,220,135,262,72,132,116,105,147,4,30,44,8,151,99,257,55,48,4,74
125,1642402,Enrique Freeman,Enrique,1610612754,IND,24.0,2,1,1,0.5,8.1,0.5,0.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0,0.5,2.0,-1.0,3.6,0,0,3.5,220,126,145,151,302,316,361,1,261,324,261,178,214,1,213,344,342,323,247,266,122,210,248,272,302,211,332,48,4,331
126,201569,Eric Gordon,Eric,1610612755,PHI,35.0,3,1,2,0.333,24.9,2.3,6.7,0.35,1.0,3.7,0.273,2.7,3.7,0.727,0.0,1.0,1.0,1.3,0.3,0.0,0.3,1.7,1.0,2.7,8.3,9.3,12.2,0,0,12.3,1,126,10,212,145,202,170,260,136,134,192,85,79,169,266,260,288,198,276,266,148,18,248,90,170,35,247,48,4,237
127,1630596,Evan Mobley,Evan,1610612739,CLE,23.0,3,3,0,1.0,30.3,6.3,13.0,0.487,1.0,2.3,0.429,4.3,5.0,0.867,2.0,7.3,9.3,3.3,2.3,2.0,2.3,1.3,2.3,3.3,18.0,17.7,44.9,1,0,40.3,1,1,322,1,84,56,64,146,136,192,101,35,44,97,42,17,20,78,55,10,6,32,121,56,57,8,15,15,4,27
128,1630532,Franz Wagner,Franz,1610612753,ORL,23.0,3,2,1,0.667,32.1,9.0,17.0,0.529,3.3,7.3,0.455,3.7,4.0,0.917,1.3,4.3,5.7,4.0,3.0,1.7,0.3,1.0,2.3,3.3,25.0,10.0,40.8,0,0,42.0,1,43,145,73,62,16,26,98,21,34,89,48,65,80,99,76,83,54,28,26,148,44,121,56,18,29,26,48,4,21
129,1627832,Fred VanVleet,Fred,1610612745,HOU,30.0,3,1,2,0.333,35.6,4.7,13.0,0.359,3.7,10.0,0.367,3.0,4.0,0.75,0.7,2.3,3.0,5.3,1.3,2.0,0.0,0.7,2.7,3.3,16.0,3.0,32.3,0,0,32.0,1,126,10,212,22,97,64,258,13,10,140,72,65,151,175,176,183,29,124,10,214,89,82,56,73,111,68,48,4,65
