CONFERENCE,TEAM_ID,TEAM_NAME,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,AGE,GP,MIN,PTS,FGA,FG_PCT,FG3A,FG3_PCT,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PF,PFD,PLUS_MINUS
East,1610612749,Milwaukee Bucks,1631260,AJ Green,MIL,24,21,7.2,3,2.4,0.44,2.1,0.432,0,1,0.1,0.6,0.8,0.6,0,0,0,0.8,0.1,1.7
East,1610612749,Milwaukee Bucks,1641748,Andre Jackson Jr.,MIL,22,27,9.7,2.4,1.7,0.532,1,0.423,0.1,0.75,0.8,0.9,1.6,0.9,0.5,0.3,0,1.7,0.1,-1.5
East,1610612749,Milwaukee Bucks,1626171,Bobby Portis,MIL,28,33,24.1,12.6,10.2,0.507,2.9,0.354,1.6,0.808,1.7,5.1,6.8,1.2,0.9,0.8,0.5,2.5,1.3,2.3
East,1610612749,Milwaukee Bucks,201572,Brook Lopez,MIL,35,33,31.1,12.8,9.9,0.479,5,0.325,2,0.821,1.5,3.5,5.1,1.4,0.8,0.7,3.1,2.8,1.7,3.9
East,1610612749,Milwaukee Bucks,1626166,Cameron Payne,MIL,29,33,15.8,6.2,4.8,0.459,2.8,0.394,0.8,0.92,0.1,1.1,1.2,2.4,0.8,0.4,0.1,1.8,0.6,0.2
East,1610612749,Milwaukee Bucks,1641753,Chris Livingston,MIL,20,7,3.3,1.3,0.7,0.8,0.1,1,0,0,0.1,0.7,0.9,0.3,0.1,0.1,0,0.3,0,1.3
East,1610612749,Milwaukee Bucks,203081,Damian Lillard,MIL,33,31,35.2,25.5,17.1,0.431,8.7,0.365,8.1,0.924,0.6,3.9,4.5,6.8,2.7,1,0.2,1.7,5.2,5.4
East,1610612749,Milwaukee Bucks,203507,Giannis Antetokounmpo,MIL,29,32,34.9,30.9,18.9,0.606,1.7,0.204,11.3,0.676,2.7,8.6,11.3,5.7,3.8,1.3,1.2,2.9,8.8,5.9
East,1610612749,Milwaukee Bucks,203109,Jae Crowder,MIL,33,9,26.7,8.1,5.2,0.532,3.4,0.516,1.3,0.583,0.4,3.4,3.9,1.7,0.4,0.8,0.3,1.6,1,-6.1
East,1610612749,Milwaukee Bucks,203114,Khris Middleton,MIL,32,28,25,14.5,11.5,0.492,4.3,0.372,1.9,0.833,0.7,3.8,4.5,4.8,2.1,0.8,0.1,2.3,2,5.8
East,1610612749,Milwaukee Bucks,1629623,Lindell Wigginton,MIL,25,3,2.5,2,1.7,0.4,0.7,0,0.7,1,0,0,0,0,0.3,0,0,0.3,0.3,-3.3
East,1610612749,Milwaukee Bucks,1627736,Malik Beasley,MIL,27,31,29.9,11.8,8.7,0.487,6.4,0.47,0.4,0.667,0.7,3.6,4.3,1.4,0.6,0.8,0.1,2,0.5,5.2
East,1610612749,Milwaukee Bucks,1630699,MarJon Beauchamp,MIL,23,28,15.1,4.9,3.7,0.505,1.6,0.457,0.7,0.6,0.5,1.9,2.4,0.7,0.7,0.3,0.1,1.5,0.5,1.5
East,1610612749,Milwaukee Bucks,1629716,Marques Bolden,MIL,25,2,1.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.5,0,4
East,1610612749,Milwaukee Bucks,1626192,Pat Connaughton,MIL,30,27,22,5.4,4.8,0.411,3.3,0.322,0.6,0.733,0.8,2.9,3.7,2,0.6,0.5,0.2,1.1,0.7,1.1
East,1610612749,Milwaukee Bucks,201577,Robin Lopez,MIL,35,8,2.8,1,0.6,0.4,0.5,0.5,0.3,1,0,0.1,0.1,0.3,0.1,0,0.1,0.4,0.3,-0.4
East,1610612749,Milwaukee Bucks,203648,Thanasis Antetokounmpo,MIL,31,13,4.3,0.6,0.7,0.444,0,0,0,0,0.2,0.2,0.5,0.5,0.4,0.2,0.1,0.5,0.2,0.5
East,1610612749,Milwaukee Bucks,1631102,TyTy Washington Jr.,MIL,22,2,2.8,1.5,1.5,0.333,1,0.5,0,0,0,0.5,0.5,0,1,0.5,0,0,0.5,1.5
East,1610612737,Atlanta Hawks,1631100,AJ Griffin,ATL,20,12,9.2,2.5,2.8,0.294,2.1,0.32,0.2,1,0.2,0.8,1,0.3,0.3,0.1,0,0.5,0.1,-2.4
East,1610612737,Atlanta Hawks,203992,Bogdan Bogdanovic,ATL,31,30,28.5,17.5,14.4,0.44,8.8,0.379,1.7,0.902,0.5,2.8,3.3,2.7,1,1.2,0.3,2.5,1.2,3.2
East,1610612737,Atlanta Hawks,1628981,Bruno Fernando,ATL,25,8,6,2.5,2.3,0.444,0.1,0,0.8,0.667,0.6,1.3,1.9,0.4,0.6,0.1,0.1,1.1,0.6,0.6
East,1610612737,Atlanta Hawks,203991,Clint Capela,ATL,29,31,26.3,12,8.5,0.591,0,0,2.8,0.686,4.9,5.8,10.7,1.2,1,0.6,1.6,2.7,2.1,-0.7
East,1610612737,Atlanta Hawks,1629631,De'Andre Hunter,ATL,26,24,30.3,14.9,11,0.46,4.8,0.404,3.1,0.907,0.6,3.5,4.1,1.4,1.5,0.8,0.4,3,3.1,-1.8
East,1610612737,Atlanta Hawks,1627749,Dejounte Murray,ATL,27,32,34.5,20.5,17.1,0.461,6.3,0.383,2.9,0.817,0.8,3.8,4.6,5.2,2.1,1.5,0.3,1.7,1.9,-0.6
East,1610612737,Atlanta Hawks,1629726,Garrison Mathews,ATL,27,20,11.6,2.7,2.1,0.429,2.1,0.439,0.1,0,0.2,0.9,1.1,0.3,0.3,0.4,0.2,1.7,0.7,-1.8
East,1610612737,Atlanta Hawks,1630552,Jalen Johnson,ATL,22,18,30.5,14.6,9.7,0.594,2.7,0.408,2.4,0.773,1.4,6.7,8.1,2.7,2.1,1,0.9,2.1,1.9,0.6
East,1610612737,Atlanta Hawks,1641723,Kobe Bufkin,ATL,20,2,2.2,0.5,1.5,0,0.5,0,1,0.5,0.5,0.5,1,0,0,0,0,0,0.5,-7
East,1610612737,Atlanta Hawks,1631243,Mouhamed Gueye,ATL,21,2,2.2,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0.5,0,-6.5
East,1610612737,Atlanta Hawks,1630168,Onyeka Okongwu,ATL,23,31,24.5,9.6,6.4,0.581,1.4,0.286,2.1,0.833,2.4,4.3,6.7,1.5,0.8,0.5,0.9,2.8,1.8,0.1
East,1610612737,Atlanta Hawks,201988,Patty Mills,ATL,35,7,9.5,2.1,2,0.357,1.4,0.5,0,0,0.1,0.9,1,0.7,0.4,0.1,0.1,1.1,0.1,-0.1
East,1610612737,Atlanta Hawks,1630180,Saddiq Bey,ATL,24,32,32.2,12.9,10.4,0.449,5.4,0.347,2.2,0.789,2.3,4.3,6.6,1.3,1.1,1.1,0.2,1.6,1.9,2.3
East,1610612737,Atlanta Hawks,1641754,Seth Lundy,ATL,23,4,7.6,1.3,2.5,0.2,2,0.125,0,0,0.3,0.5,0.8,0,0.3,0,0,1.3,0.3,-3.8
East,1610612737,Atlanta Hawks,1629027,Trae Young,ATL,25,30,36.6,28.3,20.2,0.436,9.3,0.385,8.3,0.86,0.5,2.5,3,11.3,4.3,1.4,0.2,2,7.1,-0.3
East,1610612737,Atlanta Hawks,1630235,Trent Forrest,ATL,25,8,8.1,1.3,1.9,0.2,0.1,0,0.5,1,0.5,0.5,1,1.5,0.4,0.3,0,0.6,0.5,-2.3
East,1610612737,Atlanta Hawks,202083,Wesley Matthews,ATL,37,18,11.4,2.2,2.2,0.256,1.7,0.2,1.1,0.737,0.2,1.2,1.4,0.7,0.3,0.5,0.2,1.4,0.7,-2.9
East,1610612754,Indiana Pacers,1630174,Aaron Nesmith,IND,24,30,25.6,11.7,8.1,0.514,4.7,0.471,1.7,0.7,0.9,2.4,3.2,1,0.9,1.1,0.8,3.4,1.6,-1
East,1610612754,Indiana Pacers,1629614,Andrew Nembhard,IND,23,23,20,7.7,6.9,0.484,2.1,0.306,0.5,0.727,0.6,1.2,1.8,4,1.6,0.9,0,2,1.1,1.1
East,1610612754,Indiana Pacers,1641767,Ben Sheppard,IND,22,13,7,3.2,2.6,0.441,1.6,0.333,0.5,0.667,0.2,0.5,0.6,0.6,0.1,0.3,0,0.8,0.2,0.2
East,1610612754,Indiana Pacers,1631097,Bennedict Mathurin,IND,21,32,25.3,14,10.9,0.457,3.6,0.368,3.3,0.838,1.1,2.8,3.9,1.9,1.5,0.6,0.2,1.9,2.6,-1.2
East,1610612754,Indiana Pacers,1628971,Bruce Brown,IND,27,27,30.7,11.6,9.5,0.457,3.4,0.297,2.4,0.813,0.7,3.9,4.6,2.9,1.1,1.1,0.3,2.5,1.8,2.1
East,1610612754,Indiana Pacers,1627741,Buddy Hield,IND,31,32,26.3,12.8,10.7,0.437,7.5,0.379,0.7,0.864,0.8,2.6,3.4,2.6,1.5,0.8,0.7,1.9,0.4,2.7
East,1610612754,Indiana Pacers,1630543,Isaiah Jackson,IND,21,24,14.4,7.4,4.3,0.673,0.1,0,2.1,0.725,1.5,2.9,4.4,0.9,0.6,0.6,1.3,2.8,1.8,-0.2
East,1610612754,Indiana Pacers,1630188,Jalen Smith,IND,23,20,15.9,10.2,5.9,0.667,2.1,0.561,1.9,0.658,1.4,3.8,5.2,0.9,1,0.3,0.4,2.4,1.5,-1.8
East,1610612754,Indiana Pacers,201949,James Johnson,IND,36,3,5.2,0.7,0.7,0.5,0,0,0,0,0.3,0.7,1,1.3,0.3,0.3,0,0.7,0,3.3
East,1610612754,Indiana Pacers,1641716,Jarace Walker,IND,20,9,9.5,3.3,3.1,0.429,1.2,0.273,0.3,1,0.1,1.2,1.3,1.2,0.3,0.4,0.3,1.2,0.3,1.6
East,1610612754,Indiana Pacers,1629670,Jordan Nwora,IND,25,11,10.9,6.2,5.1,0.482,2.2,0.333,0.6,0.857,0.6,1.4,2,1,0.9,0.5,0.1,1.1,0.7,-0.4
East,1610612754,Indiana Pacers,1626167,Myles Turner,IND,27,31,27.5,17.6,11.8,0.525,4,0.36,4.5,0.823,1.7,5.6,7.4,1.1,1.4,0.5,2.2,3.2,3.9,3.7
East,1610612754,Indiana Pacers,1630167,Obi Toppin,IND,25,32,23.9,11.5,7.8,0.586,3.3,0.381,1.5,0.755,1.1,2.8,3.9,1.3,0.8,0.5,0.6,2.2,1.3,-0.3
East,1610612754,Indiana Pacers,1631131,Oscar Tshiebwe,IND,24,3,5.8,3.7,2.7,0.5,0,0,1.3,0.75,0.7,1,1.7,0.7,0,0,0,0.3,1,5
East,1610612754,Indiana Pacers,204456,T.J. McConnell,IND,31,24,15.1,7.6,6.3,0.527,0.5,0.091,1.4,0.727,0.5,2,2.6,4.8,1.1,0.9,0.1,1,2,-0.5
East,1610612754,Indiana Pacers,1630169,Tyrese Haliburton,IND,23,29,34.3,24.7,17.6,0.501,8.7,0.406,4.1,0.856,0.7,3.5,4.2,12.7,2.6,1,0.6,1.1,3,4.4
East,1610612741,Chicago Bulls,1641766,Adama Sanogo,CHI,21,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East,1610612741,Chicago Bulls,1627936,Alex Caruso,CHI,29,28,24.2,10,6.7,0.529,3.6,0.455,1.6,0.778,1.1,2.4,3.5,2.5,1.4,1.2,0.8,2.3,1.9,-0.3
East,1610612741,Chicago Bulls,203083,Andre Drummond,CHI,30,34,14.9,7,5.2,0.54,0,0,2.6,0.563,3.1,4.9,8.1,0.6,1.1,1.2,0.5,1.9,2.1,0.4
East,1610612741,Chicago Bulls,1630245,Ayo Dosunmu,CHI,23,32,22.1,7.8,6.5,0.469,2.8,0.337,1.1,0.735,0.8,1.7,2.4,1.9,0.8,0.8,0.3,1.8,0.8,-1.1
East,1610612741,Chicago Bulls,1629632,Coby White,CHI,23,34,35,17.7,14.3,0.442,7.3,0.391,2.6,0.822,0.5,3.8,4.3,4.8,2,0.7,0.2,2.5,3.4,0.1
East,1610612741,Chicago Bulls,1631207,Dalen Terry,CHI,21,18,9.4,1.9,1.7,0.4,0.9,0.176,0.6,0.7,0.3,1.2,1.5,0.9,0.4,0.2,0.3,0.9,0.6,1.2
East,1610612741,Chicago Bulls,201942,DeMar DeRozan,CHI,34,32,36.7,22.4,17,0.455,2.6,0.345,7.1,0.838,0.7,3.2,3.8,5.4,1.4,1.1,0.8,2.2,5.2,-2.8
East,1610612741,Chicago Bulls,1628975,Jevon Carter,CHI,28,34,14.4,5.2,5.4,0.362,3.5,0.342,0.1,0.6,0.1,0.6,0.7,1.2,0.6,0.5,0.3,1.2,0.2,-0.2
East,1610612741,Chicago Bulls,1641763,Julian Phillips,CHI,20,19,4,0.6,0.9,0.278,0.5,0,0.2,0.25,0.1,0.4,0.5,0.3,0.1,0.1,0,0.5,0.2,-0.3
East,1610612741,Chicago Bulls,202696,Nikola Vucevic,CHI,33,31,34,16.7,15.5,0.452,3.9,0.281,1.8,0.875,2.7,7.6,10.4,3.4,1.7,0.8,0.7,2.6,2.1,-3
East,1610612741,Chicago Bulls,1641931,Onuralp Bitim,CHI,24,1,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2
East,1610612741,Chicago Bulls,1630172,Patrick Williams,CHI,22,34,28,10.4,8.4,0.46,3.3,0.407,1.6,0.768,1.1,2.9,4.1,1.5,1.1,0.9,0.9,1.9,1.3,1.2
East,1610612741,Chicago Bulls,1630678,Terry Taylor,CHI,24,11,5,1.5,0.8,0.889,0.1,0,0,0,0.5,0.4,0.9,0.2,0.1,0.2,0,0.5,0,0.5
East,1610612741,Chicago Bulls,1628470,Torrey Craig,CHI,33,27,21.2,6.1,5.1,0.424,2.8,0.382,0.9,0.783,1.9,3,4.8,1,0.6,0.6,0.4,2.5,0.8,-4
East,1610612741,Chicago Bulls,203897,Zach LaVine,CHI,28,18,35.3,21,16.6,0.443,7.1,0.336,4.6,0.866,0.3,4.6,4.9,3.4,2,0.9,0.2,2.1,2.9,-5.4
East,1610612753,Orlando Magic,1629678,Admiral Schofield,ORL,26,9,3.3,0.8,1.1,0.3,0.7,0.167,0.2,0,0,0.6,0.6,0.2,0.4,0,0,0.7,0.2,-0.1
East,1610612753,Orlando Magic,1641710,Anthony Black,ORL,19,30,20.8,5.5,4.1,0.512,1.5,0.356,1.2,0.629,0.7,2.1,2.8,1.8,1.1,0.6,0.4,2.2,1.4,0.1
East,1610612753,Orlando Magic,1631216,Caleb Houstan,ORL,20,23,12.1,3.3,2.8,0.375,2.6,0.35,0.3,1,0.5,1.2,1.7,0.4,0.3,0.1,0,0.9,0.2,0
East,1610612753,Orlando Magic,1629643,Chuma Okeke,ORL,25,16,5.5,1.4,1.6,0.346,1.1,0.278,0,0,0.3,0.9,1.1,0.3,0.2,0.1,0.1,0.3,0,0.4
East,1610612753,Orlando Magic,1630175,Cole Anthony,ORL,23,32,24.9,14.3,10.8,0.448,3.8,0.352,4,0.836,1.1,3.3,4.4,3.5,1.8,0.8,0.4,2.7,3,0.6
East,1610612753,Orlando Magic,1630532,Franz Wagner,ORL,22,32,34.2,21.2,16.8,0.465,4.9,0.287,4.9,0.847,1.1,4.9,6,4,1.8,1.2,0.4,2.3,4.1,1.1
East,1610612753,Orlando Magic,203914,Gary Harris,ORL,29,25,23,7.2,5.7,0.427,4,0.333,1.2,0.8,0.5,1.2,1.7,1.9,0.5,0.9,0.2,1.8,0.8,2.6
East,1610612753,Orlando Magic,1629048,Goga Bitadze,ORL,24,29,20.3,7.2,4.8,0.601,0.2,0.2,2.1,0.7,2.3,3.7,6,1.7,0.9,0.7,1.7,2.2,1.9,3.8
East,1610612753,Orlando Magic,1630591,Jalen Suggs,ORL,22,28,26.5,12.6,9.7,0.465,4.8,0.353,2.5,0.797,0.6,2.8,3.4,2.5,2,1.5,0.7,2.8,2.6,-0.6
East,1610612753,Orlando Magic,1641724,Jett Howard,ORL,20,9,3.9,1.6,1.8,0.313,1.3,0.25,0.2,0.5,0.1,0.3,0.4,0.3,0.2,0,0,0.1,0.1,1
East,1610612753,Orlando Magic,204060,Joe Ingles,ORL,36,24,18.2,4.9,3.9,0.404,2.5,0.407,0.8,0.895,0.5,2.3,2.8,3.4,0.8,0.8,0.1,1.5,0.6,3.8
East,1610612753,Orlando Magic,1628371,Jonathan Isaac,ORL,26,21,13.6,6.4,5,0.453,2.2,0.277,1.5,0.781,1.1,3,4.1,0.3,0.6,0.9,1.2,1.3,1.3,2.6
East,1610612753,Orlando Magic,1628365,Markelle Fultz,ORL,25,5,28.6,11.4,11.2,0.482,0.6,0,0.8,0.75,1.6,1.8,3.4,4,1.2,1.2,0.4,1.2,2.2,1
East,1610612753,Orlando Magic,1629021,Moritz Wagner,ORL,26,32,18.5,11.2,7.3,0.601,1.6,0.314,2.4,0.782,1.5,2.8,4.4,1.2,1.3,0.4,0.3,2.3,2.5,0.6
East,1610612753,Orlando Magic,1631094,Paolo Banchero,ORL,21,32,34.2,21.7,16.8,0.465,3.6,0.357,6.8,0.697,1.2,5.8,7,4.7,3.1,1,0.6,2,4.7,-0.8
East,1610612753,Orlando Magic,1630243,Trevelin Queen,ORL,26,1,1.3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3
East,1610612753,Orlando Magic,1628976,Wendell Carter Jr.,ORL,24,11,25.1,8.2,6.8,0.44,2.5,0.357,2,0.636,1.7,5,6.7,1.8,1.4,0.3,0.5,2.1,2.1,-1.9
East,1610612738,Boston Celtics,201143,Al Horford,BOS,37,27,26.7,7.5,6,0.478,3.8,0.379,0.4,1,1.6,5.5,7,2.9,0.9,0.4,1,1.6,0.4,6.1
East,1610612738,Boston Celtics,1630625,Dalano Banton,BOS,24,15,7.4,2.8,2.2,0.485,0.5,0.125,0.7,0.9,0.7,1.2,1.9,0.5,0.5,0.1,0.1,0.9,0.5,-1.2
East,1610612738,Boston Celtics,1628401,Derrick White,BOS,29,29,32.6,17,11.6,0.491,6.6,0.416,3.2,0.892,0.8,3.1,3.9,5.3,1.7,1.2,1.3,2.1,2.8,10.5
East,1610612738,Boston Celtics,1641809,Drew Peterson,BOS,24,1,2.6,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,2
East,1610612738,Boston Celtics,1631120,JD Davison,BOS,21,1,2.6,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2
East,1610612738,Boston Celtics,1627759,Jaylen Brown,BOS,27,30,33.8,23,18.2,0.489,6.2,0.358,4,0.733,0.9,4.2,5.1,3.7,2.5,1.1,0.6,2.7,3.4,7.8
East,1610612738,Boston Celtics,1628369,Jayson Tatum,BOS,25,30,36.8,26.9,19.6,0.474,8.7,0.346,6.7,0.806,0.9,7.5,8.4,4.4,2.9,1,0.5,2.1,4.3,8.7
East,1610612738,Boston Celtics,201950,Jrue Holiday,BOS,33,29,34.6,13.1,10.9,0.459,4.5,0.42,1.5,0.818,1.7,4.9,6.6,4.7,2,0.9,0.8,1.7,1.8,7.7
East,1610612738,Boston Celtics,204001,Kristaps Porzingis,BOS,28,23,30.6,20,12.9,0.527,5.4,0.323,5.7,0.831,1.5,5.7,7.2,1.7,1.6,0.8,1.7,3,5.7,8.7
East,1610612738,Boston Celtics,1630205,Lamar Stevens,BOS,26,12,5,2.4,1.8,0.545,0.5,0.333,0.3,0.75,0.5,0.7,1.2,0.5,0.3,0.3,0.3,0.8,0.3,-1.2
East,1610612738,Boston Celtics,1628436,Luke Kornet,BOS,28,19,14.2,5.6,3.2,0.754,0,0,0.8,0.875,1.7,1.8,3.6,0.8,0.4,0.4,0.9,1.2,1.1,0.4
East,1610612738,Boston Celtics,1629674,Neemias Queta,BOS,24,12,14.5,5.3,3.8,0.578,0,0,1.3,0.75,2.3,3,5.3,0.6,0.4,0.5,0.3,2.2,1,3.7
East,1610612738,Boston Celtics,1629052,Oshae Brissett,BOS,25,17,11.2,3.1,2.2,0.474,0.9,0.375,1,0.588,1.1,1.6,2.7,0.5,0.3,0.4,0,0.9,0.8,1.6
East,1610612738,Boston Celtics,1630202,Payton Pritchard,BOS,25,32,20.5,7.4,6.5,0.413,4.3,0.381,0.6,0.65,1,2.2,3.2,3,0.6,0.4,0.1,1.3,0.5,3.5
East,1610612738,Boston Celtics,1630573,Sam Hauser,BOS,26,32,22.7,8.6,6.6,0.45,5.7,0.418,0.3,0.8,0.8,2.8,3.6,1,0.5,0.5,0.3,1.5,0.3,3.9
East,1610612738,Boston Celtics,1629004,Svi Mykhailiuk,BOS,26,13,7.6,1.8,2.5,0.281,2,0.192,0,0,0.2,0.6,0.8,0.4,0.4,0.4,0,0.6,0,0.5
East,1610612765,Detroit Pistons,202692,Alec Burks,DET,32,26,18.5,10,8.1,0.348,4.9,0.352,2.9,0.895,0.5,1.7,2.1,1.3,0.5,0.5,0.2,1.4,2.2,-6.5
East,1610612765,Detroit Pistons,1641709,Ausar Thompson,DET,20,33,25.3,9.1,8.1,0.462,1.8,0.153,1.9,0.698,2.3,4.8,7.1,2.2,1.6,0.8,1.1,3.1,1.9,-8.3
East,1610612765,Detroit Pistons,202711,Bojan Bogdanovic,DET,34,14,33.6,19.2,14.8,0.454,7.2,0.376,4.1,0.741,0.6,3,3.6,2.7,2.4,0.8,0.1,2.2,3.4,-8.9
East,1610612765,Detroit Pistons,1630595,Cade Cunningham,DET,22,33,35,23,19.2,0.443,5.6,0.337,4.7,0.87,0.5,3.5,4,7.3,3.9,1,0.3,2.8,3.4,-7.5
East,1610612765,Detroit Pistons,1630587,Isaiah Livers,DET,25,17,19.5,4.5,5.2,0.295,3.5,0.25,0.9,0.6,0.4,1.5,1.9,1.1,0.9,0.5,0.2,1.6,0.7,-9.5
East,1610612765,Detroit Pistons,1630191,Isaiah Stewart,DET,22,28,30.7,10.4,8.2,0.472,3.5,0.398,1.7,0.745,1.9,5.2,7,1.7,1.5,0.3,0.6,2.6,1.6,-4.2
East,1610612765,Detroit Pistons,1631093,Jaden Ivey,DET,21,29,25.5,13,9.7,0.457,3.3,0.33,3.9,0.772,1.2,2.4,3.6,3.1,2,0.8,0.6,2.8,2.8,-4.4
East,1610612765,Detroit Pistons,1631105,Jalen Duren,DET,20,18,29.6,12.9,9.1,0.632,0.1,0,2.2,0.675,3.6,8.2,11.8,2.4,2.3,0.5,1.1,3.4,2.2,-4
East,1610612765,Detroit Pistons,1630164,James Wiseman,DET,22,22,14.2,6.4,3.9,0.721,0,0,1.2,0.654,1.4,2.8,4.1,0.6,1,0.2,0.7,2.2,0.8,-6.1
East,1610612765,Detroit Pistons,1631197,Jared Rhoden,DET,24,5,5.9,2.6,1.8,0.556,0.8,0.25,0.4,1,0.2,0.6,0.8,0.6,0.4,0,0,0.8,0.4,3.2
East,1610612765,Detroit Pistons,203925,Joe Harris,DET,32,12,11.5,2.3,2.6,0.323,2,0.292,0.2,0.5,0.3,0.7,0.9,0.8,0.3,0.3,0.2,1.3,0.3,-3.2
East,1610612765,Detroit Pistons,1628995,Kevin Knox II,DET,24,15,17.2,7.4,5.9,0.489,3.2,0.354,0.6,0.889,0.4,1.9,2.3,0.5,0.7,0.5,0.2,1.7,0.8,-2.4
East,1610612765,Detroit Pistons,1630165,Killian Hayes,DET,22,28,25,8.5,8.1,0.419,2.2,0.311,1.6,0.659,0.3,2.6,2.9,4.2,1.2,1,0.5,1.9,1.5,-5.5
East,1610612765,Detroit Pistons,1630608,Malcolm Cazalon,DET,22,1,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
East,1610612765,Detroit Pistons,1631204,Marcus Sasser,DET,23,30,15.9,7.4,5.8,0.486,2.8,0.429,0.7,0.857,0.1,1.5,1.6,2.3,0.8,0.6,0.2,1.4,0.8,-3.8
East,1610612765,Detroit Pistons,1628963,Marvin Bagley III,DET,24,25,18.6,10.2,7,0.589,0.2,0.167,2.3,0.825,1.8,2.8,4.6,1,1.2,0.2,0.6,1.5,2,-2.9
East,1610612765,Detroit Pistons,1630649,Stanley Umude,DET,24,15,10.3,5,2.9,0.455,1.8,0.519,1.5,0.913,0.2,1.7,1.9,0.5,0.7,0.3,0.3,1.6,0.9,-2.9
East,1610612766,Charlotte Hornets,1641735,Amari Bailey,CHA,19,2,5.3,2.5,3,0.333,1,0,1,0.5,1,0,1,0,0.5,0,0,0,0.5,0.5
East,1610612766,Charlotte Hornets,1641706,Brandon Miller,CHA,21,28,31.3,14.9,13,0.433,5.3,0.396,1.9,0.815,0.9,3,3.8,2.2,1.7,0.6,0.5,2.7,2.6,-6.8
East,1610612766,Charlotte Hornets,1631121,Bryce McGowens,CHA,21,26,18.2,5.6,4.2,0.459,2,0.415,1.2,0.742,0.3,1.6,1.9,1,0.5,0.3,0.1,1.8,1.2,-4.4
East,1610612766,Charlotte Hornets,1628998,Cody Martin,CHA,28,5,22.5,6.6,7.2,0.361,2.4,0.333,1.6,0.375,1.2,1.4,2.6,2.2,0.8,1.8,0.8,1,1.2,-4.6
East,1610612766,Charlotte Hornets,202330,Gordon Hayward,CHA,33,25,31.9,14.5,11.9,0.468,2.4,0.361,3.2,0.765,1,3.7,4.7,4.6,2,1.1,0.5,1.8,2.9,-5.3
East,1610612766,Charlotte Hornets,202397,Ish Smith,CHA,35,25,16.8,3.8,3.6,0.505,0.2,0.5,0.1,1,0.3,1.3,1.6,3.2,1.3,0.3,0.1,1.1,0.4,-6.4
East,1610612766,Charlotte Hornets,1630550,JT Thor,CHA,21,25,14.8,3.1,3.2,0.383,1.7,0.31,0.3,0.429,0.8,1.6,2.4,0.4,0.2,0.2,0.4,1.1,0.2,-3.3
East,1610612766,Charlotte Hornets,1630547,James Bouknight,CHA,23,5,5.7,4.4,3,0.533,2.2,0.545,0,0,0.2,1,1.2,0.6,0.2,0,0,0.2,0.2,0
East,1610612766,Charlotte Hornets,1630163,LaMelo Ball,CHA,22,15,33.4,24.7,19.9,0.443,8.9,0.388,4.2,0.857,1.5,3.9,5.5,8.2,3.9,1.4,0.3,3.5,3.9,-6.2
East,1610612766,Charlotte Hornets,1641778,Leaky Black,CHA,24,7,5.7,1.6,1.1,0.625,0.3,0.5,0,0,0.3,0.7,1,0.6,0.1,0.3,0.4,0.3,0.1,-1.3
East,1610612766,Charlotte Hornets,1631109,Mark Williams,CHA,22,19,26.8,12.7,7.9,0.649,0,0,3.4,0.719,4,5.7,9.7,1.2,0.9,0.8,1.1,2.6,2.8,-1.1
East,1610612766,Charlotte Hornets,1628970,Miles Bridges,CHA,25,20,36.3,19.7,16.6,0.449,6.3,0.32,3.3,0.848,0.9,6.3,7.2,3,1.8,1.3,0.5,2.3,2.7,-9.2
East,1610612766,Charlotte Hornets,1641877,Nathan Mensah,CHA,25,7,11.6,1.7,1.1,0.5,0,0,0.9,0.667,1,2.4,3.4,0.1,0.4,0.1,0.4,1.9,1.4,-6.4
East,1610612766,Charlotte Hornets,1630208,Nick Richards,CHA,26,25,23.2,9,5,0.702,0,0,2.6,0.773,2.3,4.8,7,0.7,0.9,0.4,1.2,2.6,2.1,-7.4
East,1610612766,Charlotte Hornets,1641733,Nick Smith Jr.,CHA,19,16,12.3,6.2,5.3,0.452,2.8,0.477,0.1,1,0.4,0.7,1.1,0.8,0.6,0.1,0.3,1.1,0.2,-3.8
East,1610612766,Charlotte Hornets,1629023,P.J. Washington,CHA,25,28,29.4,13.3,11.8,0.422,5.8,0.309,2.1,0.763,1.3,4.1,5.4,2.3,1.5,0.9,0.8,2.6,1.8,-7.4
East,1610612766,Charlotte Hornets,1626179,Terry Rozier,CHA,29,20,35.8,23.6,18.8,0.463,7.3,0.37,4.1,0.854,0.6,3.3,3.9,7.2,2.4,1.2,0.4,1.8,3.7,-7.9
East,1610612764,Washington Wizards,1630264,Anthony Gill,WAS,31,20,6.5,2.5,1.9,0.5,0.4,0,0.7,0.786,0.6,0.9,1.5,0.5,0.5,0.2,0.3,0.6,0.4,2.7
